# Chunk-averaged data for fix 14 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
0 49 1728
  17 13.1036 10 0.0254209
  18 13.9736 62 0.15761
  19 14.8436 2 0.00508418
  20 15.7136 70 0.177946
  21 16.5836 1 0.00254209
  22 17.4536 71 0.180488
  23 18.3236 0 0
  24 19.1936 64 0.162694
  25 20.0636 8 0.0203367
  26 20.9336 50 0.127104
  27 21.8036 22 0.055926
  28 22.6736 37 0.0940573
  29 23.5436 35 0.0889731
  30 24.4136 12 0.0305051
  31 25.2836 60 0.152525
  32 26.1536 3 0.00762627
  33 27.0236 69 0.175404
  34 27.8936 2 0.00508418
  35 28.7636 70 0.177946
  36 29.6336 0 0
  37 30.5036 67 0.17032
  38 31.3736 5 0.0127104
  39 32.2436 59 0.149983
  40 33.1136 13 0.0330472
  41 33.9836 39 0.0991415
  42 34.8536 33 0.083889
  43 35.7236 13 0.0330472
  44 36.5936 59 0.149983
  45 37.4636 4 0.0101684
  46 38.3336 67 0.17032
  47 39.2036 2 0.00508418
  48 40.0736 69 0.175404
  49 40.9436 2 0.00508418
  50 41.8136 66 0.167778
  51 42.6836 6 0.0152525
  52 43.5536 26 0.0660943
90000 52 1728
  1 -0.875652 37 0.0940573
  2 -0.00565237 10 0.0254209
  3 0.864348 62 0.15761
  4 1.73435 1 0.00254209
  5 2.60435 70 0.177946
  6 3.47435 1 0.00254209
  7 4.34435 69 0.175404
  8 5.21435 3 0.00762627
  9 6.08435 66 0.167778
  10 6.95435 6 0.0152525
  11 7.82435 55 0.139815
  12 8.69435 17 0.0432155
  13 9.56435 31 0.0788048
  14 10.4343 41 0.104226
  15 11.3043 16 0.0406734
  16 12.1743 56 0.142357
  17 13.0443 8 0.0203367
  18 13.9143 63 0.160152
  19 14.7843 2 0.00508418
  20 15.6543 71 0.180488
  21 16.5243 0 0
  22 17.3943 69 0.175404
  23 18.2643 3 0.00762627
  24 19.1343 62 0.15761
  25 20.0043 10 0.0254209
  26 20.8743 49 0.124562
  27 21.7443 23 0.0584681
  28 22.6143 20 0.0508418
  29 23.4843 52 0.132189
  30 24.3543 9 0.0228788
  31 25.2243 63 0.160152
  32 26.0943 1 0.00254209
  33 26.9643 71 0.180488
  34 27.8343 0 0
  35 28.7043 70 0.177946
  36 29.5743 2 0.00508418
  37 30.4443 68 0.172862
  38 31.3143 4 0.0101684
  39 32.1843 54 0.137273
  40 33.0543 18 0.0457576
  41 33.9243 26 0.0660943
  42 34.7943 46 0.116936
  43 35.6643 6 0.0152525
  44 36.5343 66 0.167778
  45 37.4043 2 0.00508418
  46 38.2743 70 0.177946
  47 39.1443 0 0
  48 40.0143 71 0.180488
  49 40.8843 1 0.00254209
  50 41.7543 68 0.172862
  51 42.6243 4 0.0101684
  52 43.4943 35 0.0889731
100000 52 1728
  1 -0.88333 41 0.104226
  2 -0.0133296 7 0.0177946
  3 0.85667 65 0.165236
  4 1.72667 2 0.00508418
  5 2.59667 70 0.177946
  6 3.46667 1 0.00254209
  7 4.33667 71 0.180488
  8 5.20667 0 0
  9 6.07667 65 0.165236
  10 6.94667 7 0.0177946
  11 7.81667 58 0.147441
  12 8.68667 14 0.0355893
  13 9.55667 41 0.104226
  14 10.4267 31 0.0788048
  15 11.2967 22 0.055926
  16 12.1667 50 0.127104
  17 13.0367 11 0.027963
  18 13.9067 61 0.155067
  19 14.7767 2 0.00508418
  20 15.6467 70 0.177946
  21 16.5167 0 0
  22 17.3867 71 0.180488
  23 18.2567 1 0.00254209
  24 19.1267 65 0.165236
  25 19.9967 7 0.0177946
  26 20.8667 47 0.119478
  27 21.7367 25 0.0635522
  28 22.6067 23 0.0584681
  29 23.4767 49 0.124562
  30 24.3467 9 0.0228788
  31 25.2167 63 0.160152
  32 26.0867 2 0.00508418
  33 26.9567 70 0.177946
  34 27.8267 0 0
  35 28.6967 71 0.180488
  36 29.5667 1 0.00254209
  37 30.4367 66 0.167778
  38 31.3067 6 0.0152525
  39 32.1767 54 0.137273
  40 33.0467 18 0.0457576
  41 33.9167 25 0.0635522
  42 34.7867 47 0.119478
  43 35.6567 13 0.0330472
  44 36.5267 59 0.149983
  45 37.3967 0 0
  46 38.2667 70 0.177946
  47 39.1367 3 0.00762627
  48 40.0067 70 0.177946
  49 40.8767 1 0.00254209
  50 41.7467 64 0.162694
  51 42.6167 8 0.0203367
  52 43.4867 31 0.0788048
